Activity database,Activity code,Activity name,Activity unit,Activity type,Exchange database,Exchange input,Exchange amount,Exchange unit,Exchange type,Exchange uncertainty type,Exchange loc,Exchange scale,pedigree,scale without pedigree,Exchange's common name,Exchange location,Exchange category,comment
Demand vector,FPIOLSBAPOS_Ev5,FPIOLSBAPOS_Virgin_production_5,unit,process,ecoinvent 3_5 apos,9e2f7f150c81586402293d47bdf0fa6b,1,kilowatt hour,technosphere,0,1,,,,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014",CA-QC,,Electricl efficiency referring to the LHV of the fuel input
Demand vector,FPIOLSBAPOS_Erc5,FPIOLSBAPOS_Recycled_production_5,unit,process,ecoinvent 3_5 apos,0943c6d8ce2dd411b1e7a0d16491db5e,0.1447,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
Demand vector,FPIOLSBAPOS_Erc5,FPIOLSBAPOS_Recycled_production_5,unit,process,Modified dataset,Recycled_WC_cogeneration_APOS,1,kilowatt hour,technosphere,0,1,,,,"recycled WC - heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014",,,
Demand vector,FPIOLSBAPOS_Etot_5_LCI,FPIOLSBAPOS_Inventaire_tot_5,unit,process,Demand vector,FPIOLSBAPOS_Ev5,1,unit,technosphere,0,1,,,,,,,
Demand vector,FPIOLSBAPOS_Etot_5_LCI,FPIOLSBAPOS_Inventaire_tot_5,unit,process,Demand vector,FPIOLSBAPOS_Erc5,1,unit,technosphere,0,1,,,,,,,
Demand vector,FPIOLSBAPOS_Etot_5_LCI,FPIOLSBAPOS_Inventaire_tot_5,unit,process,Demand vector,FPIOLSBAPOS_Etot_4_LCI,1,unit,technosphere,0,1,,,,,,,
Demand vector,PVOLSBAPOS_Ev1,PVOLSBAPOS_Virgin_production_1,unit,process,ecoinvent 3_5 apos,f6e64011bb71b4f4b7de0d059f1334d2,1,cubic meter,technosphere,0,1,,,,"sawnwood, beam, softwood, dried (u=20%), planed",CA-QC,,
Demand vector,PVOLSBAPOS_ASB1,PVOLSBAPOS_Assembling_1,unit,process,ecoinvent 3_5 apos,0943c6d8ce2dd411b1e7a0d16491db5e,32,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
Demand vector,PVOLSBAPOS_DSB1,PVOLSBAPOS_Disassembly_deconst_1,unit,process,ecoinvent 3_5 apos,f475ad02498fff08b3b9f20443bfebba,17.95,megajoule,technosphere,0,1,,,,"diesel, burned in building machine",GLO,,EcoSpold01Location=GLO
Demand vector,PVOLSBAPOS_E_rre1,PVOLSBAPOS_Recycling_EOL_1,unit,process,ecoinvent 3_5 apos,0943c6d8ce2dd411b1e7a0d16491db5e,25,ton kilometer,technosphere,0,1,,,,"transport, freight, lorry 3.5-7.5 metric ton, EURO6",RoW,,
